"A.ASBX.EPS.","D.RHM.EPS.","I.LDO.EPS.","F.CSF.EPS.","BA..EPS.","RR..EPS.","TK.ASE.EPS.","IS.ESLT.EPS.","U.NOC.EPS.","U.RTX.EPS.","U.HII.EPS.","U.LMT.EPS.","X.AXON.EPS.","X.MANT.EPS.","U.BWXT.EPS.","U.CW.EPS.","X.SWBI.EPS.","U.GD.EPS.","U.RGR.EPS.","X.POWW.EPS.","U.CACI.EPS.","X.HON.EPS."
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.43
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.85
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.32,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.85
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.1,18.38,19.42,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.85
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,18.85,4.1,18.38,20.37,0.38,2.08,1.97,6.6,0.25,11.09,2.81,0,10.23,8.85
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.08,1.97,6.6,0.25,11.24,2.81,0,10.23,8.85
0.08,8.4,1.07,5.33,0.56,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.08,1.97,6.6,0.25,11.24,2.81,0,10.23,8.85
0.08,8.4,1.51,5.33,0.56,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.08,1.97,6.6,0.25,11.24,2.81,0,10.23,8.85
0.08,8.4,1.51,5.33,0.66,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.08,1.97,6.6,0.25,11.24,2.81,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.08,1.97,6.6,0.25,11.24,2.81,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.08,1.97,6.78,0.25,11.24,2.81,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.08,0.22,1.39,20.27,4.1,18.38,20.37,0.38,2.18,1.97,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,1.97,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.39,20.27,4.1,16.14,20.37,0.38,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.23,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.08,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.25,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.33,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,8.85
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,4.1,16.14,20.37,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.24,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,20.27,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,19.35,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,19.35,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,19.35,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,19.35,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,19.35,3.97,16.14,20.9,0.24,2.18,2,6.78,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.22,1.16,19.35,3.97,16.14,20.9,0.24,2.33,2,7.03,0.12,11.54,2.3,0,10.46,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.21,1.16,19.35,3.97,16.14,20.9,0.24,2.33,2,7.03,0.12,11.54,2.3,0,10.1,7.97
0.13,8.94,1.51,5.87,0.66,0.06,0.21,1.16,19.35,3.97,16.14,20.9,0.24,2.33,2,7.03,0.12,11.54,2.3,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,16.14,20.9,0.24,2.33,1.99,7.03,0.12,11.54,2.3,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,16.14,20.9,0.24,2.33,1.99,7.03,0.12,11.54,2.3,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,16.14,20.9,0.24,2.33,1.99,7.03,0.12,11.54,2.3,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.16,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.12,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.97,14.5,20.9,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.54,2.06,0,10.1,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,19.35,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,7.97
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.21,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
0.13,8.38,1.43,5.87,0.66,0.06,0.27,1.2,13.22,3.78,14.5,21.95,0.26,2.33,1.99,7.03,0.04,11.98,2.06,0,10.53,8.03
